id|creationDate|locationIP|browserUsed|content|length
962072675853|2012-06-23T02:08:53.364+0000|119.47.125.189|Chrome|About Dead Winter Dead,  Kinkel, was iAbout Republic of Macedonia, e and investmeA|82
962072675854|2012-06-23T09:31:47.426+0000|175.107.26.157|Firefox|right|5
962072675855|2012-06-22T16:19:51.737+0000|91.191.192.127|Firefox|About Henry VIII of England, the Church of EngAbout Dead Winter Dead, Neill, along withAbout Claude Debussy, his |113
962072675856|2012-06-22T15:37:04.551+0000|197.7.245.29|Internet Explorer|yes|3
962072675857|2012-06-23T21:31:57.381+0000|88.151.199.140|Firefox|I see|5
962072675858|2012-06-23T03:05:55.191+0000|200.0.16.243|Internet Explorer|no way!|7
962072675859|2012-06-23T02:09:11.730+0000|200.0.16.243|Internet Explorer|About Images and Words, r, released iAbout Dead Winter Dead, he band decidA|75
962072675860|2012-06-22T18:20:43.454+0000|88.151.199.140|Firefox|About Francisco Franco,  States. AfteAbout Winston Churchill, d as PresidenA|76
962072675861|2012-06-23T09:21:22.515+0000|94.247.130.69|Safari|thx|3
962072675862|2012-06-22T16:50:10.278+0000|119.30.93.193|Internet Explorer|About Dead Winter Dead,  quotes directly from About Your Song, by a number of artistsAbout Montserrat, ncestry of some of itsAbout Is This It, omeday were released aAbout |171
962072675864|2012-06-22T02:57:09.577+0000|1.202.204.190|Chrome|maybe|5
962072675865|2012-06-22T00:54:58.870+0000|118.107.141.191|Internet Explorer|About Bobby Hull, onde hair, blinding skAbout Maurice Ravel, According to the law oAbou|87
962072675866|2012-06-22T07:04:52.920+0000|109.238.167.21|Chrome|yes|3
962072675867|2012-06-22T23:47:27.918+0000|1.202.204.190|Chrome|cool|4
962072675868|2012-06-22T11:05:46.942+0000|118.107.128.185|Chrome|About Bobby Hull, of the greatest ice hAbout Malcolm X, olm X became a memberAbou|81
962072675869|2012-06-22T03:01:21.300+0000|175.107.26.157|Firefox|duh|3
962072675870|2012-06-22T11:08:00.075+0000|79.99.232.27|Chrome|yes|3
962072675871|2012-06-22T01:23:30.305+0000|31.7.139.198|Chrome|cool|4
1030792152609|2012-08-05T02:26:20.118+0000|31.7.139.198|Chrome|right|5
1030792152610|2012-08-04T14:45:01.138+0000|202.55.130.3|Firefox|no|2
1030792152611|2012-08-05T07:50:36.264+0000|103.2.228.129|Chrome|About Ehud Olmert, il, two weAbout Johnny Cash, ecord labeAbout Pakistan, he Mongo|82
1030792152612|2012-08-05T14:01:19.586+0000|196.28.7.94|Firefox|no way!|7
1030792152613|2012-08-05T07:52:34.834+0000|94.247.130.69|Safari|About Ehud Olmert, the 'InvAbout Horace,  for StrAbout Yoko Ono, artist, Abo|76
1030792152614|2012-08-04T19:04:55.708+0000|200.0.16.243|Internet Explorer|About Plutarch, y miles easAbout Ehud Olmert, 08, a ceaseAbout John Cage, th|76
1030792152615|2012-08-04T23:38:26.513+0000|14.192.73.106|Internet Explorer|right|5
1030792152616|2012-08-04T22:03:52.283+0000|41.208.119.49|Chrome|cool|4
1030792152619|2012-08-05T15:39:10.494+0000|1.184.55.20|Firefox|roflol|6
1030792152620|2012-08-04T23:11:48.523+0000|202.61.123.189|Chrome|ok|2
1030792152621|2012-08-05T01:58:25.437+0000|202.61.123.189|Chrome|LOL|3
1030792152622|2012-08-04T21:11:39.691+0000|41.208.119.49|Chrome|great|5
1030792152623|2012-08-05T04:51:23.901+0000|202.0.110.39|Chrome|About Ehud Olmert, iminal counts: obtaining byAbout Bosnia and Herzegovina,  of Bosnia, in the early 12Ab|105
1030792152624|2012-08-05T21:48:28.965+0000|94.247.130.69|Safari|ok|2
1030792152625|2012-08-05T09:27:35.524+0000|118.107.128.185|Chrome|good|4
1030792152626|2012-08-05T05:28:14.050+0000|94.247.130.69|Safari|About Ehud Olmert, November 2007 at the AnnapoliAbout Brian Eno, ctronic musician, music theorAbout Ronald Reagan, oviet Union as an evil empir|143
1030792152627|2012-08-04T20:00:44.634+0000|88.151.199.140|Firefox|right|5
1030792152628|2012-08-04T22:57:40.896+0000|91.191.192.127|Firefox|thx|3
1030792152629|2012-08-04T20:46:00.246+0000|196.28.7.94|Firefox|About Jackson Browne,  Rocker, and Somebody'sAbout Mohammad Reza Pahlavi, on on 11 Februar|90
1030792152630|2012-08-05T05:57:43.429+0000|175.107.46.68|Firefox|LOL|3
1030792152631|2012-08-05T17:43:01.125+0000|103.2.228.129|Chrome|About Ehud Olmert, alem District CouAbout Lord Byron,  not yet receivedAbout Brian E|84
1030792152633|2012-08-05T00:38:43.171+0000|148.202.19.14|Firefox|no way!|7
1030792152634|2012-08-05T02:29:37.549+0000|148.204.226.31|Chrome|About Charles, Prince of Wales, ganic farming and sougAbout The Unauthorized Biography|86
1030792152635|2012-08-05T03:19:35.699+0000|31.24.152.190|Chrome|About Ehud Olmert, haron had sufferedAbout Lady Gaga, 3 million albums aAbout Henry Wads|88
1030792152636|2012-08-05T05:35:40.159+0000|148.204.226.31|Chrome|great|5
1030792152637|2012-08-04T22:15:55.312+0000|212.76.16.81|Firefox|ok|2
1030792152638|2012-08-05T00:45:11.490+0000|148.221.140.208|Firefox|About Ehud Olmert, t to form a new governmAbout Jean-Jacques Rousseau, he philosophes amon|90
1030792152639|2012-08-04T20:50:54.000+0000|144.22.179.250|Internet Explorer|right|5
1030792152640|2012-08-04T23:22:30.893+0000|27.255.209.56|Chrome|duh|3
1030792152641|2012-08-05T00:38:41.308+0000|190.7.72.154|Firefox|About Ehud Olmert, the 'money envelopeAbout Henry Wadsworth Longfellow, r a miscarriage. Hi|91
1030792152642|2012-08-05T10:16:44.125+0000|187.178.30.48|Firefox|About Charles, Prince of Wales, 14 November 1948About The Unauthorized Biog|75
1030792152643|2012-08-05T08:39:27.304+0000|36.95.74.186|Chrome|thx|3
1030792152644|2012-08-05T01:37:30.746+0000|27.255.209.56|Chrome|cool|4
1030792152645|2012-08-05T02:13:57.737+0000|190.7.72.154|Firefox|ok|2
1030792152646|2012-08-04T20:35:02.598+0000|132.247.65.175|Internet Explorer|thx|3
1030792152647|2012-08-05T06:49:27.888+0000|148.204.226.31|Chrome|LOL|3
1030792152648|2012-08-05T16:24:24.044+0000|61.2.120.54|Internet Explorer|ok|2
1030792152650|2012-08-05T23:34:44.304+0000|27.255.209.56|Chrome|fine|4
1030792152651|2012-08-05T00:44:29.089+0000|186.36.33.16|Firefox|About René Descartes, ter and form; second, he About Ehud Olmert, miership|74
1030792152652|2012-08-05T02:13:00.067+0000|190.7.72.154|Firefox|right|5
1030792152653|2012-08-05T01:04:26.830+0000|212.76.16.81|Firefox|About René Descartes, he opening section oAbout Nicolas Sarkozy, f 3.2 perce|76
1030792152654|2012-08-05T00:28:10.123+0000|61.2.120.54|Internet Explorer|no|2
1030792152655|2012-08-04T23:35:31.513+0000|201.220.215.203|Firefox|thanks|6
1030792152656|2012-08-05T00:53:16.365+0000|186.36.33.16|Firefox|right|5
1030792152657|2012-08-05T18:45:29.040+0000|27.255.209.56|Chrome|About René Descartes, ied closely to this day. IAbout Ehud Olmert, Minister i|77
1030792152659|2012-08-05T14:54:40.356+0000|31.129.37.0|Chrome|no|2
1030792152660|2012-08-05T17:07:10.255+0000|144.22.179.250|Internet Explorer|About Salvador Dalí,  of MemoAbout Tennessee Williams, memoirs.About Walk Away|78
1030792152661|2012-08-05T22:12:16.903+0000|201.220.215.203|Firefox|no|2
1030792152662|2012-08-05T20:07:39.360+0000|186.36.33.16|Firefox|About Andrew Carnegie, o riches storAbout Denzel Washington,  Globe awardsAbout Northern Ireland, th century, iAbout The Trooper|128
1030792152663|2012-08-05T14:56:31.128+0000|27.255.209.56|Chrome|roflol|6
1030792152664|2012-08-05T20:39:52.390+0000|190.7.72.154|Firefox|no|2
1030792152666|2012-08-06T04:43:25.503+0000|201.220.215.203|Firefox|maybe|5
1030792152667|2012-08-05T17:58:30.290+0000|27.255.209.56|Chrome|About Ehud Olmert, He served as Prime Minister of Israel froAbout Guatemala, epartment. The city is located at 14°38′NAb|120
1030792152669|2012-08-05T05:24:18.708+0000|148.204.226.31|Chrome|ok|2
1030792152670|2012-08-05T12:49:14.656+0000|212.76.16.81|Firefox|ok|2
1030792152671|2012-08-05T09:28:35.337+0000|201.220.215.203|Firefox|no|2
1030792152672|2012-08-05T03:21:44.467+0000|31.129.37.0|Chrome|About Ehud Olmert, inister in theAbout Netherlands, a. Most of theAbout Everyth|79
1030792152673|2012-08-05T17:09:43.751+0000|148.221.140.208|Firefox|thx|3
1030792152674|2012-08-05T03:13:24.317+0000|212.76.16.81|Firefox|About Jackson Browne, c by Occidental About Arthur Wellesley, 1st Duke of We|76
1030792152675|2012-08-05T13:57:41.902+0000|31.24.152.190|Chrome|maybe|5
1030792152676|2012-08-05T11:48:30.240+0000|31.24.152.190|Chrome|About Jackson Browne, My Eyes, TakAbout Arthur Wellesley, 1st Duke of Wellington,|81
1030792152677|2012-08-05T03:17:11.217+0000|36.95.74.186|Chrome|ok|2
1030792152678|2012-08-05T06:42:01.186+0000|27.255.209.56|Chrome|About Ehud Olmert, zipi Livni, on 30 JulyAbout Titian, iziano Vecellio (c. 14About Jimi Hendrix, dered to b|107
1030792152679|2012-08-05T03:13:35.025+0000|36.95.74.186|Chrome|LOL|3
1030792152680|2012-08-05T14:51:43.828+0000|212.76.16.81|Firefox|cool|4
1030792152681|2012-08-05T07:08:54.116+0000|144.22.179.250|Internet Explorer|About Ehud Olmert, 2007 at the AnnapAbout Titian, rn art. During thAbout Bob Hope, oadway, and in raAbout Jimi Hend|115
1030792152683|2012-08-06T19:25:03.966+0000|190.7.72.154|Firefox|maybe|5
1030792152684|2012-08-06T12:24:25.928+0000|186.36.33.16|Firefox|About B.B. King, ng was inducted into the RockAbout Cecil B. DeMille, movies. Among hi|86
1030792152685|2012-08-06T08:51:50.959+0000|61.2.120.54|Internet Explorer|cool|4
1030792152686|2012-08-07T08:23:59.329+0000|132.247.65.175|Internet Explorer|About Percy Bysshe Shelley, novelist Mary Shelley About Cecil B. DeMille, mandments, w|86
1030792152687|2012-08-07T00:44:56.167+0000|46.29.29.10|Internet Explorer|thx|3
1030792152688|2012-08-06T23:14:03.323+0000|36.95.74.186|Chrome|good|4
1030792152689|2012-08-06T15:36:25.678+0000|148.204.226.31|Chrome|About David Hume, e of innate ideas, coAbout Cecil B. DeMille, lamboyance and sh|80
1030792152690|2012-08-06T11:29:23.928+0000|212.76.16.81|Firefox|good|4
1030792152691|2012-08-06T08:44:54.373+0000|61.2.120.54|Internet Explorer|cool|4
893353199329|2012-04-21T04:12:25.246+0000|148.250.218.116|Firefox|About Gustav Mahler,  the greaAbout Saint George, sions, orAbout Ulysses S. Grant, r t|86
893353199330|2012-04-21T14:08:25.026+0000|148.250.218.116|Firefox|thanks|6
1030792152804|2012-09-04T06:03:31.537+0000|190.13.191.8|Firefox|yes|3
1030792152805|2012-09-05T00:36:25.975+0000|41.220.244.87|Chrome|good|4
1030792152806|2012-09-04T06:22:21.254+0000|1.2.2.59|Chrome|maybe|5
1030792152807|2012-09-04T15:21:19.831+0000|41.220.244.87|Chrome|yes|3
1030792152808|2012-09-04T08:44:02.556+0000|192.160.111.235|Internet Explorer|thx|3
1030792152809|2012-09-04T12:51:38.132+0000|46.31.114.181|Chrome|About Ben Jonson,  Jonson (c. 11 June 1572 – 6 August 1637) was an English R|76
1030792152810|2012-09-04T13:28:27.649+0000|41.222.21.97|Firefox|fine|4
1030792152811|2012-09-04T16:45:02.883+0000|41.138.47.146|Chrome|About Arnold Schwarzenegger, wood action film icon. He was nicknamed tAbout Joan|80
1030792152812|2012-09-05T13:12:22.550+0000|46.31.114.181|Chrome|good|4
1030792152813|2012-09-04T12:51:48.272+0000|1.2.2.59|Chrome|duh|3
1030792152814|2012-09-04T13:18:01.047+0000|1.2.2.59|Chrome|good|4
1030792152815|2012-09-04T22:30:43.229+0000|41.220.244.87|Chrome|duh|3
1030792152816|2012-09-04T14:59:55.431+0000|46.31.114.181|Chrome|ok|2
1030792152817|2012-09-04T21:08:17.267+0000|41.208.119.49|Chrome|About Francis of Assisi, the men's Franciscan Order, the women’s Order of St. Cla|81
1030792152818|2012-09-04T23:54:36.258+0000|41.223.30.37|Internet Explorer|About Napoleon, ce was beaten by the sixth coalition in Leipzig and the seventh c|81
1030792152819|2012-09-05T06:24:30.418+0000|41.138.47.146|Chrome|duh|3
1030792152820|2012-09-04T06:44:22.649+0000|192.160.111.235|Internet Explorer|I see|5
1030792152821|2012-09-04T17:29:20.498+0000|41.220.244.87|Chrome|great|5
1030792152822|2012-09-05T00:30:48.072+0000|41.220.244.87|Chrome|duh|3
1030792152823|2012-09-05T07:40:30.868+0000|41.222.21.97|Firefox|yes|3
412316862201|2011-02-21T17:21:50.895+0000|204.79.148.6|Firefox|right|5
412316862202|2011-02-21T17:28:05.808+0000|27.123.216.221|Firefox|About Elton John, ced by Gus DudgeAbout Joan Crawford, . Crawford oftenAbout Ba|79
412316862203|2011-02-21T16:26:00.326+0000|61.2.120.54|Internet Explorer|cool|4
412316862204|2011-02-22T12:49:08.314+0000|204.79.148.6|Firefox|About Paul Hindemith, , teacher, musicAbout Elizabeth I of England, eleased |76
412316862205|2011-02-21T17:28:16.560+0000|109.200.162.181|Internet Explorer|I see|5
412316862206|2011-02-22T00:45:10.706+0000|27.123.216.221|Firefox|good|4
412316862207|2011-02-21T17:53:29.757+0000|1.186.69.247|Safari|maybe|5
412316862208|2011-02-22T16:15:13.148+0000|27.123.96.50|Firefox|maybe|5
412316862209|2011-02-21T20:57:39.131+0000|1.186.69.247|Safari|right|5
412316862210|2011-02-23T12:35:46.120+0000|109.200.162.181|Internet Explorer|About Paul Hindemith, c theorist and conAbout Little Richard, n the rock and rolAbout J|87
412316862211|2011-02-21T18:59:22.176+0000|109.200.162.181|Internet Explorer|maybe|5
412316862212|2011-02-22T03:30:40.493+0000|61.2.120.54|Internet Explorer|right|5
412316862213|2011-02-23T17:08:41.168+0000|109.200.162.181|Internet Explorer|About Max Mirnyi, forming long-About Paul Hindemith, ist and conduAbout Little Richa|84
412316862214|2011-02-23T15:44:12.680+0000|27.123.216.221|Firefox|good|4
412316862215|2011-02-23T20:31:12.692+0000|27.123.96.50|Firefox|good|4
412316862217|2011-01-28T16:22:30.498+0000|61.17.72.85|Firefox|good|4
412316862218|2011-01-28T03:39:23.374+0000|109.200.162.181|Internet Explorer|thx|3
412316862219|2011-01-28T04:51:44.502+0000|61.2.120.54|Internet Explorer|yes|3
412316862220|2011-01-27T22:14:20.164+0000|61.17.72.85|Firefox|I see|5
412316862221|2011-01-27T22:25:31.472+0000|61.17.72.85|Firefox|duh|3
412316862222|2011-01-28T12:39:39.601+0000|27.123.96.50|Firefox|no|2
1030792152862|2012-08-23T09:04:10.589+0000|109.200.162.181|Internet Explorer|LOL|3
1030792152863|2012-08-23T09:42:30.903+0000|14.102.176.115|Firefox|no way!|7
1030792152864|2012-08-23T21:12:27.869+0000|46.216.201.164|Internet Explorer|good|4
1030792152865|2012-08-23T05:25:40.069+0000|46.216.201.164|Internet Explorer|duh|3
1030792152866|2012-08-23T05:47:51.245+0000|14.141.209.244|Internet Explorer|thx|3
1030792152867|2012-08-24T02:12:48.150+0000|27.54.181.122|Firefox|About Rumi, native language both About Francis I of France, nco-Ottoman alliance.|81
1030792152868|2012-08-23T08:30:37.655+0000|27.123.216.221|Firefox|About George Washington, tates, according to polls About Edgar Rice Burrough|76
1030792152869|2012-08-23T19:56:23.859+0000|46.216.201.164|Internet Explorer|yes|3
1030792152870|2012-08-24T02:15:18.797+0000|46.216.201.164|Internet Explorer|no way!|7
1030792152871|2012-08-23T09:28:34.574+0000|27.54.181.122|Firefox|fine|4
1030792152872|2012-08-23T08:31:16.576+0000|103.1.113.60|Chrome|great|5
1030792152873|2012-08-23T14:57:14.551+0000|27.123.96.50|Firefox|About Christopher Columbus, anded in the Bahamas archiAbout George Washingto|76
1030792152874|2012-08-24T19:17:59.577+0000|59.165.197.23|Internet Explorer|About Rumi, es written in Perso/Arabic scAbout Neil Young, ge. Young has directed (or|85
1030792152875|2012-08-24T23:53:16.339+0000|49.50.8.170|Firefox|About Francis I of France, stant revolution. FrancisAbout Johann Wolfgang von Goethe, uf Tauris |96
1030792152876|2012-08-25T02:28:37.336+0000|46.216.201.164|Internet Explorer|thx|3
618475292462|2011-07-27T00:54:16.165+0000|61.95.138.160|Chrome|cool|4
618475292463|2011-07-26T11:02:54.636+0000|109.200.162.181|Internet Explorer|right|5
618475292464|2011-07-26T20:59:32.307+0000|61.2.120.54|Internet Explorer|About Rumi,  popular pAbout Henry VIII of England, and from tAbout Keith R|74
618475292465|2011-07-26T21:15:56.314+0000|27.123.216.221|Firefox|About Rumi, iterary rAbout Keith Richards,  Time. RiAbout Beyoncé Knowles, rtist of Ab|86
618475292466|2011-07-26T18:51:12.530+0000|61.95.138.160|Chrome|About Rumi, ed most of hAbout D. H. Lawrence, n upon the dAbout Francis Drake, ut |82
618475292467|2011-07-26T16:40:05.851+0000|14.102.176.115|Firefox|duh|3
618475292468|2011-07-27T01:22:14.663+0000|14.102.176.115|Firefox|cool|4
618475292469|2011-07-27T12:13:16.074+0000|49.50.8.170|Firefox|About D. H. Lawrence,  literatureAbout Francis Drake,  have offerAbout Egyp|75
618475292470|2011-07-26T23:45:15.634+0000|27.123.96.50|Firefox|maybe|5
618475292471|2011-07-26T21:40:26.981+0000|27.123.96.50|Firefox|About Rumi, ar there. BAbout Isaac Newton, vancing theAbout John Wesley, he|75
618475292472|2011-07-27T01:23:43.153+0000|49.50.8.170|Firefox|I see|5
618475292473|2011-07-28T11:19:45.935+0000|109.200.162.181|Internet Explorer|no|2
618475292474|2011-07-26T21:23:28.762+0000|61.95.138.160|Chrome|About Rumi,  world. Rumi'About Augustine of Hippo,  to philosophAbout D. H. Lawrence, 9|87
618475292475|2011-07-26T21:33:44.367+0000|27.5.116.14|Firefox|About Augustine of Hippo,  theologianAbout Christopher Lee, n Gun (1974About Judy Garl|86
618475292476|2011-07-26T18:52:18.308+0000|49.50.8.170|Firefox|ok|2
549755815751|2011-06-20T12:25:01.582+0000|61.2.120.54|Internet Explorer|thanks|6
549755815752|2011-06-20T15:16:58.921+0000|27.5.116.14|Firefox|fine|4
549755815753|2011-06-20T11:33:16.400+0000|109.200.162.181|Internet Explorer|yes|3
549755815754|2011-06-20T02:14:42.349+0000|27.123.216.221|Firefox|thx|3
549755815755|2011-06-20T02:12:49.232+0000|27.123.216.221|Firefox|About Rumi,  he produced his About Vladimir Lenin, d politician who About George|80
549755815756|2011-06-20T05:50:28.492+0000|49.50.8.170|Firefox|About Dante Alighieri, ee crowns. Dante iAbout Vladimir Lenin, ilosophical develoAbout George Washingt|102
549755815757|2011-06-20T06:21:25.724+0000|27.123.216.221|Firefox|ok|2
549755815758|2011-06-20T13:33:37.652+0000|49.50.8.170|Firefox|About Vladimir Lenin, revolution in About Sarah Palin, , a record forAbout The |79
549755815759|2011-06-20T21:25:16.156+0000|27.5.116.14|Firefox|roflol|6
549755815760|2011-06-20T02:13:12.344+0000|61.95.138.160|Chrome|About Rumi, Order, also known aAbout Vladimir Lenin, sive theoretic and About David Hume, |90
549755815761|2011-06-20T11:54:50.812+0000|27.5.116.14|Firefox|thx|3
549755815762|2011-06-20T02:28:58.593+0000|204.79.148.6|Firefox|About Rumi, 0 September 1207 – 17About George I of Great Britain, ster. George di|81
549755815763|2011-06-20T09:25:45.616+0000|61.17.72.85|Firefox|About Josip Broz Tito, Prime Minister (1About Pope Pius IX,  infallibility. TAbout Vladimir Lenin|97
549755815764|2011-06-20T17:56:41.281+0000|49.50.8.170|Firefox|thx|3
549755815765|2011-06-20T04:57:47.615+0000|27.5.116.14|Firefox|yes|3
